,album_id,album_title,album_rd,album_seq,track_id,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,6egaEe9JaULuUCkihSnYlH,2 Cool 4 Skool,2013-06-12,1,1UlnDZ5ubsSX3xrXu063dZ,Intro: 2 Cool 4 Skool,51,0.894,0.835,8,-6.249,1,0.245,0.179,0.266,0.179,0.532,94.871,audio_features,1UlnDZ5ubsSX3xrXu063dZ,spotify:track:1UlnDZ5ubsSX3xrXu063dZ,https://api.spotify.com/v1/tracks/1UlnDZ5ubsSX3xrXu063dZ,https://api.spotify.com/v1/audio-analysis/1UlnDZ5ubsSX3xrXu063dZ,63787,4
1,6egaEe9JaULuUCkihSnYlH,2 Cool 4 Skool,2013-06-12,2,5pjHS3EpHurMyIpB2QBnEd,We Are Bulletproof Pt.2,65,0.753,0.95,8,-5.09,0,0.16,0.0104,6.32e-06,0.134,0.868,144.02,audio_features,5pjHS3EpHurMyIpB2QBnEd,spotify:track:5pjHS3EpHurMyIpB2QBnEd,https://api.spotify.com/v1/tracks/5pjHS3EpHurMyIpB2QBnEd,https://api.spotify.com/v1/audio-analysis/5pjHS3EpHurMyIpB2QBnEd,223933,4
2,6egaEe9JaULuUCkihSnYlH,2 Cool 4 Skool,2013-06-12,3,4Ut6UU8Yyihz1jCZWSCQpu,Skit: Circle Room Talk,44,0.598,0.356,9,-18.009,1,0.802,0.912,0.0,0.913,0.817,121.045,audio_features,4Ut6UU8Yyihz1jCZWSCQpu,spotify:track:4Ut6UU8Yyihz1jCZWSCQpu,https://api.spotify.com/v1/tracks/4Ut6UU8Yyihz1jCZWSCQpu,https://api.spotify.com/v1/audio-analysis/4Ut6UU8Yyihz1jCZWSCQpu,131907,3
3,6egaEe9JaULuUCkihSnYlH,2 Cool 4 Skool,2013-06-12,4,089PFeXotzDLNQz9NCk6pF,No More Dream,66,0.438,0.864,2,-5.185,1,0.47,0.0118,1.66e-06,0.431,0.594,167.898,audio_features,089PFeXotzDLNQz9NCk6pF,spotify:track:089PFeXotzDLNQz9NCk6pF,https://api.spotify.com/v1/tracks/089PFeXotzDLNQz9NCk6pF,https://api.spotify.com/v1/audio-analysis/089PFeXotzDLNQz9NCk6pF,222067,4
4,6egaEe9JaULuUCkihSnYlH,2 Cool 4 Skool,2013-06-12,5,2QVXLAI2Io3tDmhFOSumr0,Interlude,51,0.914,0.276,1,-13.392,0,0.319,0.494,0.762,0.392,0.854,125.897,audio_features,2QVXLAI2Io3tDmhFOSumr0,spotify:track:2QVXLAI2Io3tDmhFOSumr0,https://api.spotify.com/v1/tracks/2QVXLAI2Io3tDmhFOSumr0,https://api.spotify.com/v1/audio-analysis/2QVXLAI2Io3tDmhFOSumr0,52440,4
5,6egaEe9JaULuUCkihSnYlH,2 Cool 4 Skool,2013-06-12,6,55Ctj6nVfobn9AcPe6sLG2,Like,74,0.737,0.723,0,-4.165,0,0.0705,0.303,0.0,0.26,0.783,100.939,audio_features,55Ctj6nVfobn9AcPe6sLG2,spotify:track:55Ctj6nVfobn9AcPe6sLG2,https://api.spotify.com/v1/tracks/55Ctj6nVfobn9AcPe6sLG2,https://api.spotify.com/v1/audio-analysis/55Ctj6nVfobn9AcPe6sLG2,231893,4
6,6egaEe9JaULuUCkihSnYlH,2 Cool 4 Skool,2013-06-12,7,1GPIdEcxPjPIYGmN08b1yf,Outro: Circle Room Cypher,47,0.688,0.515,7,-11.608,1,0.523,0.536,0.0,0.189,0.852,94.077,audio_features,1GPIdEcxPjPIYGmN08b1yf,spotify:track:1GPIdEcxPjPIYGmN08b1yf,https://api.spotify.com/v1/tracks/1GPIdEcxPjPIYGmN08b1yf,https://api.spotify.com/v1/audio-analysis/1GPIdEcxPjPIYGmN08b1yf,323640,4
7,6rWmdSJIaGTVtdMJQ35Lvf,"O!RUL8,2?",2013-09-11,1,3FdanLGasOj37Xi316GfZ4,"Intro: O!RUL8,2?",51,0.455,0.9,7,-5.029,1,0.393,0.272,0.0,0.0945,0.188,150.14,audio_features,3FdanLGasOj37Xi316GfZ4,spotify:track:3FdanLGasOj37Xi316GfZ4,https://api.spotify.com/v1/tracks/3FdanLGasOj37Xi316GfZ4,https://api.spotify.com/v1/audio-analysis/3FdanLGasOj37Xi316GfZ4,70531,4
8,6rWmdSJIaGTVtdMJQ35Lvf,"O!RUL8,2?",2013-09-11,2,7JosxtkCqIQieNWXA2Dj3v,N.O,60,0.595,0.914,11,-3.764,0,0.166,0.0389,0.0,0.457,0.572,146.89,audio_features,7JosxtkCqIQieNWXA2Dj3v,spotify:track:7JosxtkCqIQieNWXA2Dj3v,https://api.spotify.com/v1/tracks/7JosxtkCqIQieNWXA2Dj3v,https://api.spotify.com/v1/audio-analysis/7JosxtkCqIQieNWXA2Dj3v,209752,4
9,6rWmdSJIaGTVtdMJQ35Lvf,"O!RUL8,2?",2013-09-11,3,29vOLabxvytbI8fX9xgTaD,We On,56,0.801,0.797,2,-4.319,0,0.163,0.0405,2.39e-06,0.115,0.801,97.009,audio_features,29vOLabxvytbI8fX9xgTaD,spotify:track:29vOLabxvytbI8fX9xgTaD,https://api.spotify.com/v1/tracks/29vOLabxvytbI8fX9xgTaD,https://api.spotify.com/v1/audio-analysis/29vOLabxvytbI8fX9xgTaD,230885,4
10,6rWmdSJIaGTVtdMJQ35Lvf,"O!RUL8,2?",2013-09-11,4,53XrsilgguJmmsEtDsj0yY,Skit: R U Happy Now?,43,0.535,0.382,1,-18.76,1,0.645,0.852,0.0,0.311,0.609,86.969,audio_features,53XrsilgguJmmsEtDsj0yY,spotify:track:53XrsilgguJmmsEtDsj0yY,https://api.spotify.com/v1/tracks/53XrsilgguJmmsEtDsj0yY,https://api.spotify.com/v1/audio-analysis/53XrsilgguJmmsEtDsj0yY,148073,4
11,6rWmdSJIaGTVtdMJQ35Lvf,"O!RUL8,2?",2013-09-11,5,4bLtrrVDspeDNSaHGGMQkB,If I Ruled the World,56,0.744,0.725,7,-6.29,1,0.112,0.0434,0.0,0.296,0.729,95.981,audio_features,4bLtrrVDspeDNSaHGGMQkB,spotify:track:4bLtrrVDspeDNSaHGGMQkB,https://api.spotify.com/v1/tracks/4bLtrrVDspeDNSaHGGMQkB,https://api.spotify.com/v1/audio-analysis/4bLtrrVDspeDNSaHGGMQkB,247450,4
12,6rWmdSJIaGTVtdMJQ35Lvf,"O!RUL8,2?",2013-09-11,6,4eqHEzFsCCiGALC1MHbqnU,Coffee,65,0.656,0.798,0,-6.608,1,0.103,0.00862,0.0,0.321,0.573,92.031,audio_features,4eqHEzFsCCiGALC1MHbqnU,spotify:track:4eqHEzFsCCiGALC1MHbqnU,https://api.spotify.com/v1/tracks/4eqHEzFsCCiGALC1MHbqnU,https://api.spotify.com/v1/audio-analysis/4eqHEzFsCCiGALC1MHbqnU,260433,4
13,6rWmdSJIaGTVtdMJQ35Lvf,"O!RUL8,2?",2013-09-11,7,3KkbZok84es6JqI5aiLj1g,BTS Cypher Pt.1,53,0.751,0.903,2,-5.413,1,0.354,0.539,0.0,0.343,0.858,96.548,audio_features,3KkbZok84es6JqI5aiLj1g,spotify:track:3KkbZok84es6JqI5aiLj1g,https://api.spotify.com/v1/tracks/3KkbZok84es6JqI5aiLj1g,https://api.spotify.com/v1/audio-analysis/3KkbZok84es6JqI5aiLj1g,131192,4
14,6rWmdSJIaGTVtdMJQ35Lvf,"O!RUL8,2?",2013-09-11,8,06PapYCtVDlprJPgGELabn,Attack on Bangtan,61,0.72,0.962,11,-2.555,0,0.268,0.2,0.0,0.165,0.667,118.025,audio_features,06PapYCtVDlprJPgGELabn,spotify:track:06PapYCtVDlprJPgGELabn,https://api.spotify.com/v1/tracks/06PapYCtVDlprJPgGELabn,https://api.spotify.com/v1/audio-analysis/06PapYCtVDlprJPgGELabn,246526,4
15,6rWmdSJIaGTVtdMJQ35Lvf,"O!RUL8,2?",2013-09-11,9,3VlYMpSmYooLpzLiRBBfbX,Paldogangsan,54,0.564,0.945,11,-3.11,0,0.243,0.0789,0.0,0.0873,0.871,105.018,audio_features,3VlYMpSmYooLpzLiRBBfbX,spotify:track:3VlYMpSmYooLpzLiRBBfbX,https://api.spotify.com/v1/tracks/3VlYMpSmYooLpzLiRBBfbX,https://api.spotify.com/v1/audio-analysis/3VlYMpSmYooLpzLiRBBfbX,205061,4
16,6rWmdSJIaGTVtdMJQ35Lvf,"O!RUL8,2?",2013-09-11,10,2ZiVvIvwAwNRL4dUO3TaF6,Outro: Luv in Skool,55,0.693,0.392,5,-6.615,1,0.0439,0.0508,0.0,0.144,0.472,131.863,audio_features,2ZiVvIvwAwNRL4dUO3TaF6,spotify:track:2ZiVvIvwAwNRL4dUO3TaF6,https://api.spotify.com/v1/tracks/2ZiVvIvwAwNRL4dUO3TaF6,https://api.spotify.com/v1/audio-analysis/2ZiVvIvwAwNRL4dUO3TaF6,86045,4
17,5r35iS0uSSoQBKzQj0IeI3,Skool Luv Affair,2014-02-12,1,7vG0yTvfZZtQ4DoSyy5a61,Intro: Skool Luv Affair,53,0.587,0.82,4,-2.701,0,0.428,0.0601,0.0,0.0599,0.671,93.841,audio_features,7vG0yTvfZZtQ4DoSyy5a61,spotify:track:7vG0yTvfZZtQ4DoSyy5a61,https://api.spotify.com/v1/tracks/7vG0yTvfZZtQ4DoSyy5a61,https://api.spotify.com/v1/audio-analysis/7vG0yTvfZZtQ4DoSyy5a61,178282,4
18,5r35iS0uSSoQBKzQj0IeI3,Skool Luv Affair,2014-02-12,2,3FnDv33WrrMtuEr7hNR3ev,Boy in Luv,68,0.491,0.947,0,-2.252,1,0.306,0.00261,0.0,0.34,0.474,166.236,audio_features,3FnDv33WrrMtuEr7hNR3ev,spotify:track:3FnDv33WrrMtuEr7hNR3ev,https://api.spotify.com/v1/tracks/3FnDv33WrrMtuEr7hNR3ev,https://api.spotify.com/v1/audio-analysis/3FnDv33WrrMtuEr7hNR3ev,230778,4
19,5r35iS0uSSoQBKzQj0IeI3,Skool Luv Affair,2014-02-12,3,0hukH4ZKPofZVmfTcEnLHN,Skit: Soulmate,45,0.633,0.285,4,-15.35,1,0.841,0.898,0.0,0.905,0.749,124.219,audio_features,0hukH4ZKPofZVmfTcEnLHN,spotify:track:0hukH4ZKPofZVmfTcEnLHN,https://api.spotify.com/v1/tracks/0hukH4ZKPofZVmfTcEnLHN,https://api.spotify.com/v1/audio-analysis/0hukH4ZKPofZVmfTcEnLHN,92791,3
20,5r35iS0uSSoQBKzQj0IeI3,Skool Luv Affair,2014-02-12,4,0nZaV8LwxHeg8TqFy193IL,Where You From,55,0.654,0.867,7,-1.772,1,0.313,0.432,0.0,0.0745,0.919,85.078,audio_features,0nZaV8LwxHeg8TqFy193IL,spotify:track:0nZaV8LwxHeg8TqFy193IL,https://api.spotify.com/v1/tracks/0nZaV8LwxHeg8TqFy193IL,https://api.spotify.com/v1/audio-analysis/0nZaV8LwxHeg8TqFy193IL,240107,4
21,5r35iS0uSSoQBKzQj0IeI3,Skool Luv Affair,2014-02-12,5,6t7WriKgVszATnrdBKSUAf,Just One Day,70,0.685,0.713,6,-4.705,0,0.266,0.179,0.0,0.377,0.301,95.092,audio_features,6t7WriKgVszATnrdBKSUAf,spotify:track:6t7WriKgVszATnrdBKSUAf,https://api.spotify.com/v1/tracks/6t7WriKgVszATnrdBKSUAf,https://api.spotify.com/v1/audio-analysis/6t7WriKgVszATnrdBKSUAf,239470,4
22,5r35iS0uSSoQBKzQj0IeI3,Skool Luv Affair,2014-02-12,6,0JkTVcN5kilfMztDb3bKZk,Tomorrow,61,0.399,0.887,1,-2.578,0,0.201,0.00946,0.0,0.281,0.627,128.119,audio_features,0JkTVcN5kilfMztDb3bKZk,spotify:track:0JkTVcN5kilfMztDb3bKZk,https://api.spotify.com/v1/tracks/0JkTVcN5kilfMztDb3bKZk,https://api.spotify.com/v1/audio-analysis/0JkTVcN5kilfMztDb3bKZk,261575,4
23,5r35iS0uSSoQBKzQj0IeI3,Skool Luv Affair,2014-02-12,7,41eoHn3yTDYMV9hFn50ef4,BTS Cypher Pt.2: Triptych,57,0.585,0.98,5,-0.826,1,0.37,0.127,0.0,0.692,0.837,141.945,audio_features,41eoHn3yTDYMV9hFn50ef4,spotify:track:41eoHn3yTDYMV9hFn50ef4,https://api.spotify.com/v1/tracks/41eoHn3yTDYMV9hFn50ef4,https://api.spotify.com/v1/audio-analysis/41eoHn3yTDYMV9hFn50ef4,288771,4
24,5r35iS0uSSoQBKzQj0IeI3,Skool Luv Affair,2014-02-12,8,0F3Dpp18yIxIm7XRmn0LBj,Spine Breaker,64,0.679,0.927,0,-1.058,1,0.15,0.164,0.0,0.437,0.861,93.989,audio_features,0F3Dpp18yIxIm7XRmn0LBj,spotify:track:0F3Dpp18yIxIm7XRmn0LBj,https://api.spotify.com/v1/tracks/0F3Dpp18yIxIm7XRmn0LBj,https://api.spotify.com/v1/audio-analysis/0F3Dpp18yIxIm7XRmn0LBj,238530,4
25,5r35iS0uSSoQBKzQj0IeI3,Skool Luv Affair,2014-02-12,9,1jZZm43y7RPuwjJQ5LrGHe,Jump,67,0.495,0.974,7,-0.947,0,0.282,0.0349,0.0,0.44,0.763,102.077,audio_features,1jZZm43y7RPuwjJQ5LrGHe,spotify:track:1jZZm43y7RPuwjJQ5LrGHe,https://api.spotify.com/v1/tracks/1jZZm43y7RPuwjJQ5LrGHe,https://api.spotify.com/v1/audio-analysis/1jZZm43y7RPuwjJQ5LrGHe,236489,4
26,5r35iS0uSSoQBKzQj0IeI3,Skool Luv Affair,2014-02-12,10,3x0SuB95K0XewiAKwNEiMZ,Outro: Propose,56,0.397,0.847,2,-2.488,1,0.159,0.467,0.0,0.205,0.514,173.733,audio_features,3x0SuB95K0XewiAKwNEiMZ,spotify:track:3x0SuB95K0XewiAKwNEiMZ,https://api.spotify.com/v1/tracks/3x0SuB95K0XewiAKwNEiMZ,https://api.spotify.com/v1/audio-analysis/3x0SuB95K0XewiAKwNEiMZ,122514,4
27,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,1,1ht2uYq91yLc9S6IxwiwCK,Miss Right,59,0.718,0.835,1,-4.925,1,0.213,0.371,0.0,0.0764,0.855,92.97,audio_features,1ht2uYq91yLc9S6IxwiwCK,spotify:track:1ht2uYq91yLc9S6IxwiwCK,https://api.spotify.com/v1/tracks/1ht2uYq91yLc9S6IxwiwCK,https://api.spotify.com/v1/audio-analysis/1ht2uYq91yLc9S6IxwiwCK,241375,4
28,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,2,5OXUwFDCnmT3eUWUYVRrk9,Like - Slow Jam Remix,52,0.532,0.673,10,-5.401,1,0.185,0.336,0.0,0.159,0.653,99.712,audio_features,5OXUwFDCnmT3eUWUYVRrk9,spotify:track:5OXUwFDCnmT3eUWUYVRrk9,https://api.spotify.com/v1/tracks/5OXUwFDCnmT3eUWUYVRrk9,https://api.spotify.com/v1/audio-analysis/5OXUwFDCnmT3eUWUYVRrk9,232692,4
29,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,3,5heidJi9Gni0QHhXStoimY,Intro: Skool Luv Affair,38,0.587,0.82,4,-2.701,0,0.428,0.0601,0.0,0.0599,0.671,93.841,audio_features,5heidJi9Gni0QHhXStoimY,spotify:track:5heidJi9Gni0QHhXStoimY,https://api.spotify.com/v1/tracks/5heidJi9Gni0QHhXStoimY,https://api.spotify.com/v1/audio-analysis/5heidJi9Gni0QHhXStoimY,178282,4
30,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,4,1wdWWC1YzKkCWp06e0IPqH,Boy in Luv,47,0.491,0.947,0,-2.252,1,0.306,0.00261,0.0,0.34,0.474,166.236,audio_features,1wdWWC1YzKkCWp06e0IPqH,spotify:track:1wdWWC1YzKkCWp06e0IPqH,https://api.spotify.com/v1/tracks/1wdWWC1YzKkCWp06e0IPqH,https://api.spotify.com/v1/audio-analysis/1wdWWC1YzKkCWp06e0IPqH,230778,4
31,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,5,7gP8B9DHYnZ7AynrVdhYbZ,Skit: Soulmate,36,0.633,0.285,4,-15.35,1,0.841,0.898,0.0,0.905,0.749,124.219,audio_features,7gP8B9DHYnZ7AynrVdhYbZ,spotify:track:7gP8B9DHYnZ7AynrVdhYbZ,https://api.spotify.com/v1/tracks/7gP8B9DHYnZ7AynrVdhYbZ,https://api.spotify.com/v1/audio-analysis/7gP8B9DHYnZ7AynrVdhYbZ,92791,3
32,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,6,6gGCS5r2t5uxaeBWAPeBp2,Where You From,40,0.654,0.867,7,-1.772,1,0.313,0.432,0.0,0.0745,0.919,85.078,audio_features,6gGCS5r2t5uxaeBWAPeBp2,spotify:track:6gGCS5r2t5uxaeBWAPeBp2,https://api.spotify.com/v1/tracks/6gGCS5r2t5uxaeBWAPeBp2,https://api.spotify.com/v1/audio-analysis/6gGCS5r2t5uxaeBWAPeBp2,240107,4
33,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,7,5oXLcjfVfq0QxIfgIHgYGn,Just One Day,48,0.685,0.713,6,-4.705,0,0.266,0.179,0.0,0.377,0.301,95.092,audio_features,5oXLcjfVfq0QxIfgIHgYGn,spotify:track:5oXLcjfVfq0QxIfgIHgYGn,https://api.spotify.com/v1/tracks/5oXLcjfVfq0QxIfgIHgYGn,https://api.spotify.com/v1/audio-analysis/5oXLcjfVfq0QxIfgIHgYGn,239470,4
34,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,8,1LdpcTZm0Of4Nq0FsbREKO,Tomorrow,42,0.399,0.887,1,-2.578,0,0.201,0.00946,0.0,0.281,0.627,128.119,audio_features,1LdpcTZm0Of4Nq0FsbREKO,spotify:track:1LdpcTZm0Of4Nq0FsbREKO,https://api.spotify.com/v1/tracks/1LdpcTZm0Of4Nq0FsbREKO,https://api.spotify.com/v1/audio-analysis/1LdpcTZm0Of4Nq0FsbREKO,261575,4
35,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,9,1EzaBJk1rcT3ukKRPko1s4,BTS Cypher Pt.2: Triptych,40,0.585,0.98,5,-0.826,1,0.37,0.127,0.0,0.692,0.837,141.945,audio_features,1EzaBJk1rcT3ukKRPko1s4,spotify:track:1EzaBJk1rcT3ukKRPko1s4,https://api.spotify.com/v1/tracks/1EzaBJk1rcT3ukKRPko1s4,https://api.spotify.com/v1/audio-analysis/1EzaBJk1rcT3ukKRPko1s4,288771,4
36,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,10,1srYOWykolKZnA6SAN1GiA,Spine Breaker,44,0.679,0.927,0,-1.058,1,0.15,0.164,0.0,0.437,0.861,93.989,audio_features,1srYOWykolKZnA6SAN1GiA,spotify:track:1srYOWykolKZnA6SAN1GiA,https://api.spotify.com/v1/tracks/1srYOWykolKZnA6SAN1GiA,https://api.spotify.com/v1/audio-analysis/1srYOWykolKZnA6SAN1GiA,238530,4
37,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,11,6bv8GUc337blg2QcskhdAJ,Jump,44,0.495,0.974,7,-0.947,0,0.282,0.0349,0.0,0.44,0.763,102.077,audio_features,6bv8GUc337blg2QcskhdAJ,spotify:track:6bv8GUc337blg2QcskhdAJ,https://api.spotify.com/v1/tracks/6bv8GUc337blg2QcskhdAJ,https://api.spotify.com/v1/audio-analysis/6bv8GUc337blg2QcskhdAJ,236489,4
38,0pX41mddl0CZXxpxkQ7347,Skool Luv Affair (Special Addition),2014-05-14,12,7EW03rmUEfPIFSxuzZQsgA,Outro: Propose,43,0.397,0.847,2,-2.488,1,0.159,0.467,0.0,0.205,0.514,173.733,audio_features,7EW03rmUEfPIFSxuzZQsgA,spotify:track:7EW03rmUEfPIFSxuzZQsgA,https://api.spotify.com/v1/tracks/7EW03rmUEfPIFSxuzZQsgA,https://api.spotify.com/v1/audio-analysis/7EW03rmUEfPIFSxuzZQsgA,122514,4
39,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,1,3HhgGvmDKx13uRTkXYfcDw,Intro: What Am I to You,56,0.475,0.899,0,-2.228,1,0.292,0.426,0.0,0.366,0.568,83.821,audio_features,3HhgGvmDKx13uRTkXYfcDw,spotify:track:3HhgGvmDKx13uRTkXYfcDw,https://api.spotify.com/v1/tracks/3HhgGvmDKx13uRTkXYfcDw,https://api.spotify.com/v1/audio-analysis/3HhgGvmDKx13uRTkXYfcDw,165121,4
40,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,2,0zzRxtfO5FGxKdqq4OKmlw,Danger,68,0.738,0.868,1,-3.363,1,0.0702,0.000907,0.000209,0.275,0.377,111.991,audio_features,0zzRxtfO5FGxKdqq4OKmlw,spotify:track:0zzRxtfO5FGxKdqq4OKmlw,https://api.spotify.com/v1/tracks/0zzRxtfO5FGxKdqq4OKmlw,https://api.spotify.com/v1/audio-analysis/0zzRxtfO5FGxKdqq4OKmlw,245140,4
41,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,3,29SjtKzBoJDgyIBusHylIS,War of Hormone,64,0.612,0.993,9,-1.895,1,0.24,0.116,0.0,0.307,0.488,98.004,audio_features,29SjtKzBoJDgyIBusHylIS,spotify:track:29SjtKzBoJDgyIBusHylIS,https://api.spotify.com/v1/tracks/29SjtKzBoJDgyIBusHylIS,https://api.spotify.com/v1/audio-analysis/29SjtKzBoJDgyIBusHylIS,265602,4
42,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,4,4c9XojqJDu7KNCh8GmNbj5,Hip Hop Phile,59,0.796,0.878,1,-3.325,1,0.185,0.171,0.0,0.234,0.795,144.0,audio_features,4c9XojqJDu7KNCh8GmNbj5,spotify:track:4c9XojqJDu7KNCh8GmNbj5,https://api.spotify.com/v1/tracks/4c9XojqJDu7KNCh8GmNbj5,https://api.spotify.com/v1/audio-analysis/4c9XojqJDu7KNCh8GmNbj5,257301,4
43,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,5,2uqzfXB7NlBnhQd04W7HaH,Let Me Know,60,0.61,0.829,11,-4.84,0,0.0847,0.0111,0.0,0.0961,0.156,136.102,audio_features,2uqzfXB7NlBnhQd04W7HaH,spotify:track:2uqzfXB7NlBnhQd04W7HaH,https://api.spotify.com/v1/tracks/2uqzfXB7NlBnhQd04W7HaH,https://api.spotify.com/v1/audio-analysis/2uqzfXB7NlBnhQd04W7HaH,254973,4
44,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,6,6Jr2GutTFyfvAzGA36R2Uj,Rain,62,0.703,0.851,1,-4.918,0,0.144,0.031,0.0,0.354,0.315,89.958,audio_features,6Jr2GutTFyfvAzGA36R2Uj,spotify:track:6Jr2GutTFyfvAzGA36R2Uj,https://api.spotify.com/v1/tracks/6Jr2GutTFyfvAzGA36R2Uj,https://api.spotify.com/v1/audio-analysis/6Jr2GutTFyfvAzGA36R2Uj,264667,4
45,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,7,5OlieB5VdsOMuBuCtllXGW,BTS Cypher Pt.3: Killer,62,0.793,0.924,4,-3.017,0,0.321,0.0217,0.0,0.644,0.665,140.031,audio_features,5OlieB5VdsOMuBuCtllXGW,spotify:track:5OlieB5VdsOMuBuCtllXGW,https://api.spotify.com/v1/tracks/5OlieB5VdsOMuBuCtllXGW,https://api.spotify.com/v1/audio-analysis/5OlieB5VdsOMuBuCtllXGW,267783,4
46,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,8,6w5nte2isfv5QLImckFD8a,Interlude: What Are You Doing Now,56,0.783,0.683,4,-5.195,1,0.0895,0.0532,0.772,0.0529,0.55,82.996,audio_features,6w5nte2isfv5QLImckFD8a,spotify:track:6w5nte2isfv5QLImckFD8a,https://api.spotify.com/v1/tracks/6w5nte2isfv5QLImckFD8a,https://api.spotify.com/v1/audio-analysis/6w5nte2isfv5QLImckFD8a,41757,4
47,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,9,022wInIMcMtWRqkcpy7WwO,Could You Turn off Your Cell Phone,57,0.459,0.856,6,-4.383,0,0.232,0.152,0.0,0.08,0.917,97.027,audio_features,022wInIMcMtWRqkcpy7WwO,spotify:track:022wInIMcMtWRqkcpy7WwO,https://api.spotify.com/v1/tracks/022wInIMcMtWRqkcpy7WwO,https://api.spotify.com/v1/audio-analysis/022wInIMcMtWRqkcpy7WwO,234063,4
48,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,10,3eSPLTR9JtKiT1X4sAkTg8,Embarrassed,59,0.556,0.897,2,-3.019,1,0.282,0.181,0.0,0.379,0.551,84.604,audio_features,3eSPLTR9JtKiT1X4sAkTg8,spotify:track:3eSPLTR9JtKiT1X4sAkTg8,https://api.spotify.com/v1/tracks/3eSPLTR9JtKiT1X4sAkTg8,https://api.spotify.com/v1/audio-analysis/3eSPLTR9JtKiT1X4sAkTg8,241762,4
49,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,11,17SBD4aDKo9ZeahcQJ6j72,24/7=Heaven,59,0.642,0.903,2,-2.976,1,0.117,0.0635,0.0,0.33,0.573,96.068,audio_features,17SBD4aDKo9ZeahcQJ6j72,spotify:track:17SBD4aDKo9ZeahcQJ6j72,https://api.spotify.com/v1/tracks/17SBD4aDKo9ZeahcQJ6j72,https://api.spotify.com/v1/audio-analysis/17SBD4aDKo9ZeahcQJ6j72,226425,4
50,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,12,0x4cMbCLC6L7aJQs3EiPaZ,Look Here,63,0.863,0.854,4,-4.564,0,0.0893,0.0418,0.00152,0.0551,0.784,119.996,audio_features,0x4cMbCLC6L7aJQs3EiPaZ,spotify:track:0x4cMbCLC6L7aJQs3EiPaZ,https://api.spotify.com/v1/tracks/0x4cMbCLC6L7aJQs3EiPaZ,https://api.spotify.com/v1/audio-analysis/0x4cMbCLC6L7aJQs3EiPaZ,218887,4
51,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,13,5EdwOTiD4Vz7xEoB7jt8En,So 4 more,60,0.676,0.925,8,-2.451,1,0.111,0.00405,6.31e-06,0.279,0.798,163.952,audio_features,5EdwOTiD4Vz7xEoB7jt8En,spotify:track:5EdwOTiD4Vz7xEoB7jt8En,https://api.spotify.com/v1/tracks/5EdwOTiD4Vz7xEoB7jt8En,https://api.spotify.com/v1/audio-analysis/5EdwOTiD4Vz7xEoB7jt8En,235020,4
52,35voVqYGkotyJ945O9egDY,Dark & Wild,2014-08-20,14,0I4CicY6MftmDgdd76LXss,Outro: Do You Think It Makes Sense?,58,0.634,0.815,1,-4.324,1,0.0409,0.0714,0.0,0.146,0.553,103.041,audio_features,0I4CicY6MftmDgdd76LXss,spotify:track:0I4CicY6MftmDgdd76LXss,https://api.spotify.com/v1/tracks/0I4CicY6MftmDgdd76LXss,https://api.spotify.com/v1/audio-analysis/0I4CicY6MftmDgdd76LXss,172658,4
