"","X","Actual_Popularity","rmse","Lasso_regression","Ridge_regression","Single_tree","Pruned_tree","Boosting","Bagging500","Bagging1000","Bagging1500","Bagging2000","RF500"
"71",71,12,12.1445418114,18.8996460334843,18.5798251920114,19.1567877629063,19.1567877629063,18.1544748109444,28.2643333333333,26.8639,27.3145111111111,27.3373833333333,26.167
"72",72,46,15.2427425868337,30.8676682151216,31.2204275989457,30.4461193072482,30.4461193072482,29.0274081563606,32.0529476190476,31.2307,30.8486777777778,30.68405,30.9985666666667
"73",73,18,2.69312076514606,20.2937805170293,19.8157039740454,19.1567877629063,19.1567877629063,23.6230543784376,16.0081666666667,15.2995047619048,15.4850253968254,15.7085857142857,20.9736
"74",74,54,20.7741878081648,27.0682027205677,27.0456309885514,30.4461193072482,30.4461193072482,34.6142104082619,37.3406,37.1996333333334,36.7004111111111,36.765125,35.1095
"75",75,32,9.05781824040874,26.1298967369506,26.5848142038319,23.4872881355932,23.4872881355932,24.0064295264357,21.6357333333333,21.6082928571428,21.7397285714286,21.9954964285714,21.5590333333333
"76",76,10,2.34480105525166,7.9052665675169,7.04215005207968,14.2463768115942,14.2463768115942,11.2331550584663,11.0877333333333,11.1138333333333,11.1985666666667,11.1748416666667,11.7712333333333
"77",77,19,9.47083399291245,29.1137411821708,28.9946005886234,30.4461193072482,30.4461193072482,27.6075858636353,26.4237,28.3007166666667,28.3129,27.9478666666666,26.7390333333333
"78",78,9,5.67092615788884,17.2663733413018,17.142709399961,14.2463768115942,14.2463768115942,14.3194972053249,13.6510666666667,13.5754333333333,13.6169333333333,13.7480583333333,14.1768333333333
"79",79,44,13.0355729369924,29.065676806432,29.4334026932421,30.4461193072482,30.4461193072482,33.544383181244,32.1331333333333,31.0300333333333,31.1671158730158,31.2382535714285,31.4388333333333
"80",80,43,14.0606028631813,27.4898399769986,27.5629385148664,30.4461193072482,30.4461193072482,28.0677818627532,27.6169,29.6670833333333,29.6120888888889,29.6834416666667,28.5306142857143
"81",81,14,17.6475917443809,30.3977963223661,30.7864975199681,30.4461193072482,30.4461193072482,29.9685688768198,31.579,32.8387166666667,32.9187111111112,32.7083750000001,32.9037201465201
"82",82,30,1.66918652099624,27.3354369059543,27.7987470109762,30.4461193072482,30.4461193072482,30.8918045734733,31.0009,32.0926333333333,32.026,31.9336595238095,29.2613666666667
"83",83,16,14.2272704923031,26.5130511486145,26.4776530755856,30.4461193072482,30.4461193072482,27.6537918870372,32.3038714285714,31.4067833333333,31.4026666666667,31.3253666666667,31.58555
"84",84,44,14.4300773231769,29.667845435144,29.9869983384919,30.4461193072482,30.4461193072482,29.7845774492937,29.7973666666667,29.7699333333333,29.4894333333333,29.4506666666666,27.2340333333333
"85",85,53,22.8837612743196,31.7268320425863,32.3957570940695,24.7066795740561,24.7066795740561,30.3319872989401,31.2485333333333,31.55745,31.8547555555555,31.8121833333333,30.8525666666667
"86",86,25,5.39368684216383,30.7364974419979,31.0600677137634,30.4461193072482,30.4461193072482,28.1962090531692,29.4637380952381,30.8971666666667,30.7564222222222,30.811025,30.0466301587302
"87",87,34,3.3649305081503,31.1083182936358,31.7528130120013,30.4461193072482,30.4461193072482,31.1828885129854,31.0953333333333,30.5070833333333,30.2146555555555,30.0952488095238,30.4670333333334
"88",88,9,8.41209291404106,-6.95132906264992,-8.70099289625206,14.2463768115942,14.2463768115942,13.0010084688172,13.5501,14.1270666666667,14.2587222222222,14.3022333333333,11.9491666666667
"89",89,20,7.22968287633827,8.92119531798746,9.91829828327908,15.9303079416532,15.9303079416532,11.7466498424914,13.1438666666667,13.4699833333333,13.4661,13.49085,14.3210333333333
"90",90,12,21.9470381913725,28.9674874607451,28.9063770083885,30.4461193072482,30.4461193072482,30.2552260104579,37.1881333333333,36.4298166666667,36.5613111111111,36.5694333333333,37.8664666666667
"91",91,4,13.5241548620447,20.1794726730593,19.9513358680707,15.9303079416532,15.9303079416532,17.4983010998816,15.7681333333333,17.7169,17.2574,17.1705,17.3983666666667
"92",92,29,1.15845885444413,28.4136099769654,28.6121740970016,30.4461193072482,30.4461193072482,26.3447792406493,29.759980952381,28.8810166666667,28.8642523809524,28.8911488095238,27.4503349206349
"93",93,10,23.9214182896535,32.564095131989,32.6465986124612,30.4461193072482,30.4461193072482,34.5192427821006,35.5803666666667,35.9103166666667,35.4162888888889,35.2178333333333,34.3253666666667
"94",94,6,12.1426960569166,20.0316542804606,19.7097727232067,24.7066795740561,24.7066795740561,20.6820698006441,12.3961666666667,12.7620666666667,12.7442777777778,12.980925,15.5926666666667
"95",95,11,21.0980065817134,27.8916827723919,27.7098395281289,30.4461193072482,30.4461193072482,30.1458722831532,32.3278238095238,34.9358166666667,34.4918111111111,34.3101761904762,34.2932666666667
"96",96,9,18.0767909265479,31.1391322953906,31.3143194619705,30.4461193072482,30.4461193072482,30.2685038803428,23.8101952380952,22.8502047619048,22.9570587301587,23.0851166666667,24.2128942028985
"97",97,37,5.68633917211856,29.9245556975507,31.5758038744223,30.4461193072482,30.4461193072482,32.0808791045793,31.1885333333333,31.9819595238095,32.2763285714286,32.1567630952381,30.8429
"98",98,3,11.2932570674038,14.7654828565881,14.5365725483302,14.2463768115942,14.2463768115942,12.8098646230573,14.4074333333333,14.3173444444444,14.1360074074074,14.1054222222222,15.3821
"99",99,22,6.47181892967458,29.1067804789107,29.0892912672672,30.4461193072482,30.4461193072482,29.6230341497778,27.4448,26.9448833333333,27.0782333333334,27.0396416666667,27.3383333333333
"100",100,45,31.2305288675422,8.4871676500526,8.32705832395643,15.9303079416532,15.9303079416532,15.6637067253107,13.7345666666667,14.47315,14.1823888888889,14.2265833333333,17.6713666666667
"101",101,24,4.99954705544549,31.0856324207847,30.5891573509004,30.4461193072482,30.4461193072482,29.1135779056286,27.9828333333333,27.18095,26.6307333333333,26.7910416666667,28.8571
"102",102,31,3.86576473338361,27.7622944443958,27.6534067334572,30.4461193072482,30.4461193072482,27.2536273947926,26.3964333333333,25.7997833333334,26.3077111111111,26.6746940476191,26.4850238095238
"103",103,61,28.2492762779819,27.8868631293623,28.1666485450461,24.7066795740561,24.7066795740561,29.5322322903268,39.1867333333334,38.6543166666667,38.7281111111111,38.9353833333333,37.8868333333333
"104",104,18,11.5942902613866,28.752762822768,28.9524018658935,30.4461193072482,30.4461193072482,30.6137089028563,29.3842,28.6683166666667,28.9129777777778,29.2525166666667,30.5882666666667
"105",105,30,5.58603234916657,28.2928658371241,28.1415604314926,24.7066795740561,24.7066795740561,26.0220491098637,36.7455666666667,36.9010333333334,36.9442444444445,36.7140583333333,35.7882666666667
"106",106,36,5.45235679396162,26.7356649572484,26.3964955839228,30.4461193072482,30.4461193072482,26.6743272904189,35.8696,35.9410333333333,36.2366746031746,36.1561309523809,35.587280952381
"107",107,15,4.92213329587681,20.5529322152323,20.5496540424389,15.9303079416532,15.9303079416532,18.798167618981,20.4476666666667,20.2086,20.5140777777778,20.3728083333333,21.6155
"108",108,39,8.57208417702253,31.1159045854206,31.7015585530694,30.4461193072482,30.4461193072482,29.7323662875402,30.1186,30.42665,30.7609984126984,30.6076654761905,29.0246
"109",109,19,6.33887698841193,26.8421951524553,27.1725788916877,24.7066795740561,24.7066795740561,26.5345219068451,22.7235333333333,24.24225,23.9942333333333,23.93135,27.768
"110",110,5,14.3119536781087,22.3332795469949,21.8413944580539,15.9303079416532,15.9303079416532,22.4213923505817,20.1743666666667,17.9682333333333,18.0388222222222,18.3900833333333,19.1277333333333
"111",111,17,9.01065346133186,26.8374548255874,26.9913227946172,23.4872881355932,23.4872881355932,25.7872773391866,25.6244333333334,25.7588666666667,26.6154555555555,26.6744,27.2166
"112",112,9,6.68712971651994,19.3065146555287,18.9708748187972,15.9303079416532,15.9303079416532,17.6775007781429,13.0862,13.03085,12.9613,12.75395,15.1704
"113",113,19,4.09556024708114,28.1497227808079,28.4663721954003,19.1567877629063,19.1567877629063,15.7334563735425,19.0452,19.1589833333333,19.1708111111111,19.3246,19.4398
"114",114,25,4.18620140221105,26.9080777979231,27.3166747256593,15.9303079416532,15.9303079416532,22.1918101870935,23.8768333333333,24.2533706349206,23.8137248677249,23.7583353174603,27.2461374384236
"115",115,30,6.16163392831552,23.2044033626222,22.898047378259,19.1567877629063,19.1567877629063,21.182937465167,30.1309,30.75095,30.5009555555556,30.6692083333333,27.4728666666667
"116",116,24,3.40161132384976,21.2129923618088,20.8836171940583,24.7066795740561,24.7066795740561,19.9950209801629,19.4314,20.2254833333333,20.0844222222222,19.9917916666667,20.8093333333333
"117",117,20,3.55626350426381,25.5847784208489,26.4907667770301,24.7066795740561,24.7066795740561,17.3344414800027,21.1533666666667,20.4083833333333,20.5905888888889,20.5686333333334,23.4487571428571
"118",118,14,3.14117985289792,17.7275393733429,17.4395871931843,19.1567877629063,19.1567877629063,16.6162843650705,11.8717333333333,11.8603,11.8345444444444,11.9461833333333,13.2593333333333
"119",119,15,13.9962301717458,27.5721592849276,26.9612229035566,30.4461193072482,30.4461193072482,28.4977321944114,28.7811,28.6225166666666,29.3303888888889,29.1197083333333,29.6550666666667
"120",120,9,20.5840103882258,26.8860717260776,26.4867358844567,30.4461193072482,30.4461193072482,27.3411537210008,29.5504,31.1994333333333,31.2485333333333,31.0208833333333,28.9694571428571
"121",121,60,33.5080438131738,25.5623543258396,25.405171539418,24.7066795740561,24.7066795740561,25.8246609469676,26.3873333333333,27.9963333333333,27.5586444444444,27.756275,28.0167
"122",122,14,8.50081016179141,25.9524686462296,26.1815193975514,23.4872881355932,23.4872881355932,21.7057723588719,20.2881761904762,20.5989166666667,20.7148,20.5197083333333,21.1460333333333
"123",123,34,6.68943261291163,32.1791985407505,32.392575645855,30.4461193072482,30.4461193072482,34.738474277361,43.1746,42.83385,42.6985523809524,42.8713142857143,42.0779666666667
"124",124,10,12.1094031538664,16.7884194949219,16.0309126882916,23.4872881355932,23.4872881355932,23.4400096905229,22.7911666666667,22.2728333333333,22.5819888888889,22.6115333333333,23.9809666666667
"125",125,29,7.81448592719389,32.0432659209645,32.0269822263372,30.4461193072482,30.4461193072482,38.1291384642196,39.5627666666667,38.7433416666667,38.8504388888889,39.0365125,36.7962333333333
"126",126,6,20.2938567272733,24.6731215897853,24.3708237239947,30.4461193072482,30.4461193072482,23.7723820592413,25.1159,26.01285,25.6783,26.1096333333334,25.2621166666667
"127",127,69,44.2140349605317,25.1283901646999,25.1778166465029,23.4872881355932,23.4872881355932,25.3827437750515,24.9156666666667,24.6266833333333,24.7412444444444,24.5361583333333,26.7154238095238
"128",128,40,12.9557990292629,22.3759766493187,21.6086086821493,30.4461193072482,30.4461193072482,19.6798690393267,30.1782333333333,30.0004666666667,30.2517444444445,30.0132083333333,29.4590666666667
"129",129,36,8.69237363647803,24.6261660849318,24.3459851033964,24.7066795740561,24.7066795740561,26.9987552364521,30.9836571428572,29.84665,29.9767555555556,30.0645285714286,28.2486333333333
"130",130,15,5.18951816964874,22.4487392009068,22.5092481477746,19.1567877629063,19.1567877629063,20.6924773918587,18.5891333333333,19.0398166666667,19.0100777777778,18.9854988095238,21.3526666666667
"131",131,8,7.92371531910362,19.5065373753823,19.4272316390599,15.9303079416532,15.9303079416532,19.4304217237052,12.4041333333333,13.65945,13.5489444444444,13.4576583333333,13.4252333333333
"132",132,41,9.58541638111062,34.2600289372618,34.2982391845622,30.4461193072482,30.4461193072482,36.9461457679392,51.8227857142857,51.8850285714286,51.7929111111112,51.950225,50.4456666666667
"133",133,26,2.16048394467503,29.2248402032534,29.3226184840514,23.4872881355932,23.4872881355932,26.9844218243123,26.9761,27.2563166666667,27.0543666666667,27.0648583333333,29.2246
"134",134,45,12.5303628576305,30.7278374467967,30.9865998676207,30.4461193072482,30.4461193072482,32.8720508168001,34.0854,33.6427,33.6375396825397,33.4182547619048,34.4726083333333
"135",135,38,11.8066789716192,20.2239991009104,20.0488265898094,24.7066795740561,24.7066795740561,21.1513419238106,31.3365,32.2665166666667,31.7629666666667,32.1659722222222,29.4213
"136",136,46,16.3865049654817,29.4831225513916,29.2610332095562,30.4461193072482,30.4461193072482,28.8001121070368,29.574,29.92025,29.6350888888889,29.5902,29.0806333333333
"137",137,24,7.46202548858105,30.1954307998792,29.9045492089343,30.4461193072482,30.4461193072482,31.3728204831197,32.2109833333333,32.3305095238095,32.291173015873,32.3144714285714,31.6136428571429
"138",138,16,6.2079132177967,6.95967516888185,6.13944566853029,14.2463768115942,14.2463768115942,11.5979676063036,9.21226666666667,9.59886666666668,9.62323333333335,9.66545000000001,12.6133
"139",139,24,6.44471315622997,20.063388061254,20.3291941807811,19.1567877629063,19.1567877629063,19.9033993487075,16.1110666666667,16.2980666666667,16.0766444444444,16.033275,16.7241285714286
"140",140,15,3.35982811956002,12.361511102329,11.5903232364066,19.1567877629063,19.1567877629063,15.5948801321176,18.6219666666667,18.5429166666667,18.4843222222222,18.4222583333333,18.0722333333333
"141",141,29,7.01489266752192,24.8328921286182,24.132825256978,23.4872881355932,23.4872881355932,22.1569166420059,21.5468,20.7688666666667,20.4107,20.368475,22.1772666666667
"142",142,18,6.68666726767439,25.8166820921572,25.4174290870737,23.4872881355932,23.4872881355932,25.5454559886352,23.865719047619,24.5532416666667,24.2117452380952,24.2112922619048,26.0904666666667
"143",143,43,18.5226853164703,25.8321497446785,25.2269921686617,23.4872881355932,23.4872881355932,24.65812883255,24.0121952380952,24.3131904761905,24.6900936507937,24.5135285714286,24.6432
"144",144,29,5.46216562155588,24.5929320128824,24.4448122977324,30.4461193072482,30.4461193072482,24.4702706162074,21.915780952381,22.087,22.2524333333334,22.3372333333334,23.4300333333333
"145",145,14,1.38723891816617,16.9877142657904,16.7242225837976,14.2463768115942,14.2463768115942,14.1390545022815,14.7981333333333,14.1566,14.3686333333333,14.2308666666667,12.0567666666667
"146",146,29,6.5235964084321,20.722667691302,20.730670055653,23.4872881355932,23.4872881355932,23.4516114856882,21.9620666666667,23.1956666666667,23.0991222222222,23.113075,21.7671
"147",147,8,12.8232902969145,24.6904319440769,24.6204493114151,23.4872881355932,23.4872881355932,23.2743082448134,17.1790666666667,17.3731916666667,17.3608277777778,17.0832125,18.7810666666667
"148",148,35,4.43178333245858,28.8195386357976,28.9673904629161,30.4461193072482,30.4461193072482,28.7259984797756,31.8622,32.575580952381,32.1324666666667,31.9675583333334,30.7244
"149",149,17,7.1964431389178,22.8245555420993,23.2723343527559,24.7066795740561,24.7066795740561,25.3063780802441,23.4244761904762,25.1602666666667,24.4952222222222,24.47405,22.7325666666667
"150",150,20,10.7193415359862,30.0250304168016,30.1245771832464,30.4461193072482,30.4461193072482,33.0423274737023,29.9932,30.3821,30.6225777777778,30.662575,31.1678769230769
"151",151,46,12.6529851254992,32.822150221796,33.5713138910005,30.4461193072482,30.4461193072482,35.6329572323061,33.2186666666666,35.179,34.8204222222222,34.5693,32.7762666666667
"152",152,28,3.78887569908678,30.0758508374924,30.6386119988161,30.4461193072482,30.4461193072482,29.3614639788409,23.3247666666667,23.3121119047619,23.1675190476191,23.2468059523809,23.4782
"153",153,18,13.0603988223111,27.851643013077,27.7916021168124,30.4461193072482,30.4461193072482,30.9368193500358,33.0823666666667,32.2669190476191,32.3193904761905,32.1250178571429,31.0809333333333
"154",154,4,8.64855444243277,13.3695922716539,12.8144476687,14.2463768115942,14.2463768115942,13.7174994670759,10.2649333333333,10.9490166666667,10.9248555555556,10.6722666666667,15.3292666666667
"155",155,38,21.6114078001526,17.693317548871,17.9130613164482,14.2463768115942,14.2463768115942,13.7013494272747,17.9793666666667,17.6977166666667,17.8599888888889,17.931525,13.9432666666667
"156",156,3,14.6508473979463,8.46616591784287,7.57084110929031,15.9303079416532,15.9303079416532,15.4939796599084,20.0564333333333,20.8600333333333,21.0426666666667,20.756175,18.9329777777778
"157",157,54,28.3344244985899,26.8337367573669,26.265518019419,30.4461193072482,30.4461193072482,26.2943062985105,23.7065666666667,23.9781452380952,23.8160523809524,23.4902392857143,24.7581333333333
"158",158,44,13.8704895783221,26.6588938876666,27.0335398448999,30.4461193072482,30.4461193072482,30.7839220346177,31.2762,31.08885,31.2726333333333,31.0085916666667,31.4497666666667
"159",159,19,1.75686951845106,19.1981665157635,19.5093458114506,19.1567877629063,19.1567877629063,18.7614564773532,16.9488666666667,16.4734,16.5300888888889,16.4220416666667,17.1119666666667
"160",160,6,4.95048027589567,4.70565264009006,3.89110324331141,14.2463768115942,14.2463768115942,10.6013963389027,9.83123333333333,10.23275,10.0629333333333,9.90991666666667,11.1577
"161",161,14,18.7175467710136,32.7092204150358,33.4520395962374,30.4461193072482,30.4461193072482,28.8541938582848,33.7331,34.5305166666667,34.4763444444445,34.4457583333333,31.25
"162",162,34,3.2762961182983,30.6424215892512,30.7835737212223,30.4461193072482,30.4461193072482,29.3110999786524,30.9706,31.2412,31.2085222222223,31.1097305555556,31.1852666666667
"163",163,38,4.47075594516543,31.4771339199946,32.0999735147905,30.4461193072482,30.4461193072482,34.4122325280688,39.6602666666667,39.6091166666667,39.1709,38.96975,35.3705
"164",164,44,12.5024111151116,30.5438650335585,30.4883986579461,30.4461193072482,30.4461193072482,31.4880554608483,32.204,32.5054666666666,32.1670698412698,32.2157357142857,32.0504333333333
"165",165,21,9.3556057843088,28.0682202468214,28.039362409249,24.7066795740561,24.7066795740561,29.8946768050679,31.8951666666667,32.6015238095238,32.686426984127,32.6523619047619,30.7604666666667
"166",166,62,27.1498243534707,24.9267042664979,24.6476731585868,30.4461193072482,30.4461193072482,25.3095705540574,43.5920666666667,44.0517333333333,44.2424888888889,43.8753666666667,42.8216666666667
"167",167,18,15.7692285068823,32.4458049025483,33.4085034156285,30.4461193072482,30.4461193072482,35.7777680530279,35.4360333333333,35.36515,34.9645666666667,34.4418833333334,33.1446
"168",168,31,4.52861988730654,26.1174027114275,26.0783173730919,30.4461193072482,30.4461193072482,27.6724793858119,24.5673047619048,26.565619047619,26.0735126984127,25.9586214285714,25.5503095238095
"169",169,17,6.38210444103247,21.0408572683947,20.8377786723051,23.4872881355932,23.4872881355932,22.8224834071897,23.2787,23.6521166666667,23.7402,23.9030083333334,25.6318916666667
"170",170,8,12.0533944351245,16.5743272166818,16.0179827320833,19.1567877629063,19.1567877629063,20.3344120865831,21.7206666666667,21.3007166666667,21.8124444444444,21.6737583333333,19.3728666666667
"171",171,39,11.9713129694312,27.7800336733732,28.149286040775,30.4461193072482,30.4461193072482,26.6856271605076,26.6029666666667,25.6960190476191,25.3015238095238,25.681230952381,26.2831333333333
"172",172,45,13.0485041278469,29.2239300433699,29.2177232932349,30.4461193072482,30.4461193072482,32.203641491913,32.8374571428571,33.88245,33.7649111111111,34.2142,32.4646823529412
"173",173,32,0.826356606628816,31.8731310129761,31.8039966773042,30.4461193072482,30.4461193072482,32.118278010879,32.8647666666667,31.6922285714286,31.8802190476191,32.2683726190476,33.2700333333333
"174",174,60,33.449441736069,26.013261755305,25.7905594706515,23.4872881355932,23.4872881355932,27.0584526856872,28.2831428571428,27.4587476190476,27.7629206349206,27.7193071428571,27.7134238095238
"175",175,23,3.58954575315105,26.3421004190634,26.5628897314098,24.7066795740561,24.7066795740561,23.3988345661785,27.7680666666667,26.96355,27.1888555555556,27.4190166666667,27.1035
"176",176,16,22.72964349672,28.7134465308443,29.0823869896953,30.4461193072482,30.4461193072482,31.0796765292206,45.0891,44.1838833333333,44.4165666666666,44.3273583333333,41.5452333333333
"177",177,8,8.74026366593426,22.2369673086599,22.7917087553428,14.2463768115942,14.2463768115942,17.1772477041071,14.0899666666667,14.1176833333333,14.1026777777778,14.18755,16.261
"178",178,17,5.24728796343766,21.8080788190474,21.4783294214519,23.4872881355932,23.4872881355932,22.6401409827873,22.4830666666667,21.7309666666666,21.684,21.5726380952381,22.2456
"179",179,35,4.84229820718218,30.0474099569004,30.1595038025029,30.4461193072482,30.4461193072482,32.0098562183089,29.2551333333333,29.5190214285714,29.8664920634921,30.0792523809524,30.3388666666667
"180",180,13,12.1813177386654,23.4922508552177,23.5523030262956,23.4872881355932,23.4872881355932,24.428406803555,26.1681,26.5911285714286,26.6274412698413,26.568205952381,25.1737
"181",181,24,8.11769557272596,14.6369966722895,14.5300553137859,15.9303079416532,15.9303079416532,16.0946602473716,15.7155333333333,16.84415,16.5131666666667,16.681425,15.5281333333333
"182",182,18,6.53793339305268,24.1773612480595,24.2809887506838,19.1567877629063,19.1567877629063,22.6051507367578,25.8874333333333,26.7116333333333,26.3847222222222,26.2204333333333,23.0137
"183",183,26,9.83344966890396,28.7381056386079,28.8846825048977,24.7066795740561,24.7066795740561,32.1976272073551,39.1327666666667,39.02375,39.1931888888889,39.27385,37.7282333333334
"184",184,30,5.52382050635365,24.5252824175321,24.4765345219975,30.4461193072482,30.4461193072482,23.4093785016009,24.6619666666667,23.9370166666667,23.5765,23.75795,23.1530380952381
"185",185,4,8.55124580369249,12.5183502936274,11.8919967522391,15.9303079416532,15.9303079416532,9.89901034560538,11.6758333333333,11.09985,11.0693888888889,11.073925,13.5220666666667
"186",186,22,3.22887807453108,23.5257585838421,23.8751433007635,19.1567877629063,19.1567877629063,22.7020581960341,27.1689666666667,26.1425666666667,25.9136555555556,26.0201583333333,22.8114
"187",187,46,14.4580320998,35.6265714030554,37.0772150766725,30.4461193072482,30.4461193072482,35.2843665981217,30.1692333333333,29.853469047619,29.8649571428571,29.7981273809524,31.2751333333333
"188",188,31,1.2682860311275,28.9028512687273,28.5678239668751,30.4461193072482,30.4461193072482,29.1389941633613,30.9147333333334,29.7440833333333,30.390162962963,30.3101388888889,30.3712666666666
"189",189,33,4.72206241678343,27.7328963854821,28.0126516275964,24.7066795740561,24.7066795740561,25.9931779942002,32.6883,34.1787476190476,34.1038984126984,34.2249904761905,32.452
"190",190,51,19.5337485474005,29.5414190904463,29.5832835338741,30.4461193072482,30.4461193072482,30.2669137544367,32.2540333333333,33.6756714285715,33.3543698412699,33.0570107142857,31.0878
"191",191,45,24.2922952722714,20.0949831136648,19.6468608207729,30.4461193072482,30.4461193072482,17.9225273087755,18.5302333333333,18.7027333333333,18.7124111111111,18.699875,20.4076333333333
"192",192,49,14.3986716849705,33.7966009168499,34.6413645633174,30.4461193072482,30.4461193072482,36.5372297461336,36.5437,36.2342166666667,35.7950777777778,35.9803083333333,36.0426666666666
"193",193,14,7.39972077519363,25.0833082196699,25.9319271985533,19.1567877629063,19.1567877629063,24.8165498302742,18.8631,18.9639666666667,18.9979,19.0266916666667,20.5663
"194",194,32,1.99408940400025,33.0955644284878,33.7673757675898,30.4461193072482,30.4461193072482,36.1625458474899,34.0149,33.4357333333333,33.3151888888889,33.8029083333333,33.7055
"195",195,7,11.7438132169558,21.2921419623407,21.1652602065585,19.1567877629063,19.1567877629063,16.6189782712069,17.8859,18.1527333333333,18.1282444444444,18.0875583333333,17.5582666666667
"196",196,12,5.47750970343561,21.7649017547752,21.2007290480779,15.9303079416532,15.9303079416532,19.8639364013718,14.8507333333333,14.7403166666667,14.8599666666667,15.0258833333333,15.8941
"197",197,44,16.5608798709637,28.1583977939153,27.9058556985922,30.4461193072482,30.4461193072482,26.3153482422769,27.2588666666667,26.3597952380952,26.3120984126984,26.3385238095238,26.7202333333333
"198",198,5,20.6944932185469,28.0641278120697,28.516025973907,24.7066795740561,24.7066795740561,26.3196456575722,25.3311333333333,24.5882333333333,24.9543777777778,24.9126166666667,25.16025
"199",199,13,8.45661515628305,1.09556164150079,0.0755633708737311,15.9303079416532,15.9303079416532,13.8527978622973,23.5061666666667,21.35255,21.5482333333333,21.6422083333333,20.5768
"200",200,19,6.69709350813173,23.4097666651064,23.0693478571117,30.4461193072482,30.4461193072482,25.0240381740344,24.2785047619048,23.8666714285714,23.9873031746032,24.1161857142857,24.5017
"201",201,16,11.5317550378653,25.6447864375953,25.6280239848583,30.4461193072482,30.4461193072482,25.9786766005245,27.1831333333333,27.51725,27.3857777777778,27.5811583333333,26.223880952381
"202",202,42,16.024642641937,29.7166339374272,29.1680344879499,24.7066795740561,24.7066795740561,26.9869144443092,24.5723,25.679719047619,25.2532793650794,25.2685261904762,25.41035
"203",203,35,9.24489581481193,26.4278195888891,26.3524053046304,24.7066795740561,24.7066795740561,26.9719824951786,24.6888333333333,25.7935523809524,25.5497793650794,25.6639095238095,27.2012
"204",204,21,7.34271034802503,28.241485496653,28.5950751974783,24.7066795740561,24.7066795740561,26.0022438044847,31.4114,29.70935,29.4728650793651,29.3682738095238,26.8607333333333
"205",205,10,7.79842326470384,-5.25940400099205,-5.6948656531616,15.9303079416532,15.9303079416532,14.1182985422208,13.209,13.5208833333333,13.5436111111111,13.6857833333334,16.3302666666667
"206",206,5,11.0594646964998,17.4005757263954,17.0192608185563,15.9303079416532,15.9303079416532,16.0940201310944,14.5961,15.4443166666667,15.3649666666667,15.2835083333333,17.8479333333333
"207",207,14,5.88644226411424,20.3502647837865,20.0114629543408,24.7066795740561,24.7066795740561,18.627830851593,16.8137333333333,16.4331666666667,16.2064333333334,16.4758333333333,18.8000666666667
"208",208,19,4.10546121607282,26.642353335985,25.9517684204961,23.4872881355932,23.4872881355932,24.3094001134817,20.2545333333333,19.9600666666667,19.9060666666667,19.9905583333333,21.2203809523809
"209",209,54,21.8873894491504,26.6070842193773,25.9222382874552,30.4461193072482,30.4461193072482,32.5001871266839,35.5772,35.1340452380952,35.2313523809524,35.1184281746032,34.0381
"210",210,20,5.2841711200928,17.0837083451635,16.6138384351535,19.1567877629063,19.1567877629063,14.1362918503267,13.6991666666667,13.3454,13.2224666666667,13.1515416666667,14.7417444444444
"211",211,25,4.31975479376232,29.1464851874011,28.85846851562,30.4461193072482,30.4461193072482,29.4608746861633,28.4059,29.0929333333333,28.8977555555556,28.7689333333333,29.6912333333333
"212",212,12,13.2645159185226,25.3095270561384,25.3575522080698,30.4461193072482,30.4461193072482,24.7089892737881,23.2035666666667,23.2807694444445,22.9155351851852,22.9365466269841,23.2550333333333
"213",213,27,1.56209958052797,26.1921537519254,26.3895247879079,30.4461193072482,30.4461193072482,26.3778949503016,27.8173428571429,27.4692928571429,27.5508285714286,27.4745436507937,27.1893111111111
"214",214,51,18.442225444467,33.1448456483681,34.51825892215,30.4461193072482,30.4461193072482,31.8248108430597,33.8524666666667,33.2160166666667,33.3292555555556,33.03845,31.754
"215",215,39,13.8788710338404,26.9643447832857,27.3524776985577,19.1567877629063,19.1567877629063,29.4809643672745,26.1202333333333,26.2209333333333,25.9426666666667,26.231975,27.4033666666667
"216",216,7,12.8325199650845,23.7516790450661,23.5212453979244,14.2463768115942,14.2463768115942,18.6038579384143,20.7307,19.99285,20.0126333333333,19.9304083333333,19.5341
"217",217,22,1.98538962351278,25.2153649994477,24.8646897112606,24.7066795740561,24.7066795740561,25.0725232604984,22.2431333333333,21.8579666666667,21.6894555555555,21.6669916666666,22.5695
"218",218,3,13.7278643163971,18.9975817214827,19.0806798114873,15.9303079416532,15.9303079416532,17.9455168943889,16.6808333333333,15.561369047619,15.1846571428571,15.3543845238095,17.2144666666667
"219",219,11,17.6797076012001,26.95597254682,27.5564059966979,24.7066795740561,24.7066795740561,28.9948367482255,30.4986333333333,30.2844809523809,30.3275261904762,30.6758696428572,28.6097666666667
"220",220,67,39.1505274553007,24.9538550160577,25.8562043849494,30.4461193072482,30.4461193072482,25.9532095165058,29.2053666666666,28.6404166666667,28.3804857142857,28.3017976190476,26.3055333333333
"221",221,10,1.94598149307179,9.53603776451831,8.940438236075,14.2463768115942,14.2463768115942,10.6533339862895,9.8364,10.0284666666667,9.91118888888889,9.94016666666668,11.9453666666667
"222",222,33,5.11946405866244,32.1217360319282,32.7864754449874,30.4461193072482,30.4461193072482,32.2033116440844,40.1649,39.8175166666667,39.9051777777778,39.824275,38.9299666666667
