"","Artist","Album_Name","Track_Title","Track_Id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Y"
"4045","GOT7","FLIGHT LOG : ARRIVAL","Shopping Mall","7eZBdBZGlWuX14Xys0puHy",0.862,0.754,11,-2.417,0,0.068,0.123,0,0.249,0.82,99.991,219129,4,37
"4046","GOT7","FLIGHT LOG : ARRIVAL","Paradise","5J7LpvVQDhSErvu6GVX5yg",0.678,0.891,10,-1.846,1,0.0409,0.0775,0,0.58,0.689,102.948,211149,4,41
"4047","GOT7","FLIGHT LOG : ARRIVAL","Sign","05LBUuMnaYL9A6NYAn6g7r",0.79,0.628,11,-3.202,1,0.035,0.0334,0,0.127,0.526,130.043,204397,4,37
"4048","GOT7","FLIGHT LOG : ARRIVAL","Go Higher","2nLTCzKy1Ft8ZvQr5YlhjP",0.689,0.954,7,-1.31,1,0.136,0.151,0,0.371,0.786,127.973,217918,4,33
"4049","GOT7","FLIGHT LOG : ARRIVAL","Q","11DlvRb3lhcDViqDHwevCU",0.737,0.734,0,-2.553,1,0.128,0.304,0,0.107,0.799,105.929,200353,4,35
"4050","GOT7","FLIGHT LOG : ARRIVAL","양심없이 Don’t care","4o3G7vpNGxNh6EFhDM0skm",0.848,0.591,11,-4.227,0,0.128,0.107,0,0.195,0.545,125.025,171225,4,31
"4051","GOT7","FLIGHT LOG : ARRIVAL","OUT","7JjJRdHYZRLEWatnwNqlXp",0.741,0.948,1,-1.734,1,0.0888,0.023,0,0.0594,0.663,103.968,198869,4,33
"4052","GOT7","FLIGHT LOG : TURBULENCE","skyway","5i1RcRRodwy5lelFacx6AM",0.646,0.903,0,-2.11,0,0.148,0.0805,0,0.656,0.484,96.084,217707,4,39
"4053","GOT7","FLIGHT LOG : TURBULENCE","하드캐리 Hard Carry","1xzCUpXSMnAbckUXDwBTlW",0.7,0.873,1,-2.901,1,0.0869,0.0148,0,0.343,0.612,99.972,193579,4,58
"4054","GOT7","FLIGHT LOG : TURBULENCE","Boom x3","21IfoFhE9piawTxaos1L1r",0.809,0.8,5,-1.548,0,0.0344,0.00821,0,0.0499,0.451,102.032,211907,4,35
"4055","GOT7","FLIGHT LOG : TURBULENCE","Prove It","1JawNrC8uFnFomifyONahL",0.688,0.687,4,-3.04,0,0.0629,0.274,0,0.578,0.385,122.903,174880,4,39
"4056","GOT7","FLIGHT LOG : TURBULENCE","노잼 No Jam","3j4Lh7rsk74s2vkUAvO29B",0.854,0.876,10,-3.007,0,0.101,0.235,0,0.0502,0.501,100.033,214653,4,32
"4057","GOT7","FLIGHT LOG : TURBULENCE","HEY","10As4dmozw8Fmezqn1tEaU",0.72,0.883,6,-1.376,1,0.119,0.376,0,0.0514,0.753,99.988,209000,4,36
"4058","GOT7","FLIGHT LOG : TURBULENCE","Mayday","76lJZc0CzsW4pdiwOez9pU",0.527,0.865,1,-2.073,0,0.103,0.0181,0,0.132,0.364,154.986,213760,4,35
"4059","GOT7","FLIGHT LOG : TURBULENCE","My Home","0M0hPIskg4OVC11rkp4Xnp",0.435,0.884,9,-1.591,0,0.285,0.382,0,0.375,0.898,89.924,207320,4,40
"4060","GOT7","FLIGHT LOG : TURBULENCE","Who’s That","4ZszdhuMa7xyedSM1tULbP",0.841,0.686,5,-3.705,0,0.14,0.0949,0,0.0722,0.585,112.076,215027,4,33
"4061","GOT7","FLIGHT LOG : TURBULENCE","만약에 If","5oYdAmpOAWE6Tx38AD6fbG",0.672,0.746,4,-2.668,0,0.0398,0.0444,0,0.492,0.579,94.032,209027,4,37
"4062","GOT7","FLIGHT LOG : TURBULENCE","아파 Sick","4YwR8Zo29kK4vVzygHo4nt",0.666,0.717,2,-2.744,1,0.0504,0.549,0,0.133,0.517,91.013,257893,4,36
"4063","GOT7","FLIGHT LOG : TURBULENCE","니꿈꿔 Dreamin’","55Uatmasb5TIwtEUoW7lTm",0.933,0.79,7,-2.417,1,0.243,0.385,0,0.0425,0.535,115.003,188653,4,33
"4064","GOT7","FLIGHT LOG : TURBULENCE","Let Me","32gGg6vpjTGYEwX33PWTlU",0.732,0.659,0,-2.866,1,0.0404,0.358,0,0.0961,0.331,98.015,201364,4,48
"4065","GOT7","FLIGHT LOG : DEPARTURE","Fly","3CK5Fc55KyS4Tg9Q9XrCYC",0.604,0.905,7,-1.87,1,0.165,0.201,0,0.345,0.718,132.974,191576,4,50
"4066","GOT7","FLIGHT LOG : DEPARTURE","못하겠어 Can't","6dReZTDTs4ULNElCOdYvfm",0.719,0.846,1,-3.752,0,0.223,0.0495,0,0.0289,0.855,169.927,196351,4,32
"4067","GOT7","FLIGHT LOG : DEPARTURE","빛이나 See The Light","0sa0z0V3q9DFrhpXxKIAli",0.645,0.643,1,-4.262,1,0.0992,0.114,0,0.108,0.425,169.949,204840,4,39
"4068","GOT7","FLIGHT LOG : DEPARTURE","FISH","1jPSccbDAT5rXiA09Zotjz",0.741,0.672,1,-3.972,1,0.127,0.0268,1.89e-05,0.0769,0.631,182.976,193792,4,29
"4069","GOT7","FLIGHT LOG : DEPARTURE","REWIND","5fIFPHG000TRTfVD2AzpxJ",0.657,0.802,5,-4.058,1,0.0612,0.0324,0,0.273,0.512,94.984,192405,4,30
"4070","GOT7","FLIGHT LOG : DEPARTURE","Beggin on my knees","3UvyTECMzPoVvh2005oVlG",0.681,0.873,6,-4.538,1,0.0737,0.0533,0,0.0491,0.766,128.001,183965,4,33
"4071","GOT7","FLIGHT LOG : DEPARTURE","Something Good","1P4kNWPCDaXVXzkzSyDaE8",0.612,0.791,0,-5.111,1,0.0554,0.346,0,0.0986,0.721,191.888,226155,4,37
"4072","GOT7","モリ↑ガッテヨ(通常盤)","SHAKING THE WORLD","2eG5WPjW4alkn8AqOlKKhx",0.677,0.891,9,-4.937,0,0.0336,0.00236,3.81e-05,0.158,0.203,96.041,200693,4,11
"4073","GOT7","モリ↑ガッテヨ(通常盤)","Yo モリアガッテ Yo","7mH23SUOtZcCulsJt5bWhb",0.763,0.979,4,-2.032,0,0.0869,0.0421,0,0.0736,0.737,107.054,198187,4,15
"4074","GOT7","モリ↑ガッテヨ(通常盤)","GOT ur LUV","2R4HuY6NUpmySIO4tUbTwX",0.747,0.876,4,-3.538,0,0.0347,0.00861,0,0.122,0.653,100.036,204360,4,11
"4075","GOT7","モリ↑ガッテヨ(通常盤)","LAUGH LAUGH LAUGH","7GE22xmjBGs9BQ2vtRZYd0",0.757,0.862,0,-3.862,1,0.12,0.0229,0,0.462,0.56,96.022,211507,4,12
"4076","GOT7","モリ↑ガッテヨ(通常盤)","BE MY GIRL","2vn8JvkRGiWo9569NiJZ4B",0.666,0.923,2,-4.408,1,0.0493,0.000313,0.000758,0.0611,0.668,122.999,195347,4,10
"4077","GOT7","モリ↑ガッテヨ(通常盤)","AROUND THE WORLD","7HtGRQNqGXo1pYi48GgWtl",0.705,0.926,11,-3.593,0,0.181,0.012,0,0.106,0.652,140.051,238240,4,11
"4078","GOT7","モリ↑ガッテヨ(通常盤)","LOVE TRAIN","4xol2Zy0eph1mkG7bMc8vS",0.618,0.981,11,-2.335,0,0.14,0.00217,0,0.32,0.823,76.478,245933,4,24
"4079","GOT7","モリ↑ガッテヨ(通常盤)","JIBBERISH","1QFzhLo26GmwFKmxla8Arp",0.662,0.823,4,-3.674,1,0.238,0.0204,0,0.102,0.609,170.07,229893,4,12
"4080","GOT7","モリ↑ガッテヨ(通常盤)","O.M.G","4Fz2kgywpl4S2BWKeRrOvd",0.8,0.709,5,-4.766,0,0.0672,0.0583,0,0.0701,0.559,102.955,211280,4,10
"4081","GOT7","モリ↑ガッテヨ(通常盤)","ANGEL","61fFm0v5VNbIW0lNobR80Z",0.762,0.672,9,-4.58,0,0.0543,0.0227,0,0.11,0.445,135.996,237080,4,30
"4082","GOT7","モリ↑ガッテヨ(通常盤)","STAY","6koeC8Uw2RmnUplPj8B4Lb",0.707,0.632,8,-4.521,1,0.037,0.462,0,0.105,0.384,91.001,294200,4,29
"4083","GOT7","モリ↑ガッテヨ(通常盤)","SO LUCKY","1kCLXmrXWlK8hXoz5MwDTJ",0.689,0.954,1,-1.885,0,0.104,0.327,0,0.0738,0.739,109,249840,4,28
"4084","GOT7","モリ↑ガッテヨ(初回生産盤B)","SHAKING THE WORLD","4mF7gsj2pc07RnoliScrBJ",0.677,0.891,9,-4.937,0,0.0336,0.00236,3.81e-05,0.158,0.203,96.041,200693,4,20
"4085","GOT7","モリ↑ガッテヨ(初回生産盤B)","Yo モリアガッテ Yo","6A7I3Axif7WSNhzPe03kdm",0.763,0.979,4,-2.032,0,0.0869,0.0421,0,0.0736,0.737,107.054,198187,4,28
"4086","GOT7","モリ↑ガッテヨ(初回生産盤B)","GOT ur LUV","73vFCyWNDZ81U0p6Vk6woL",0.747,0.876,4,-3.538,0,0.0347,0.00861,0,0.122,0.653,100.036,204360,4,20
"4087","GOT7","モリ↑ガッテヨ(初回生産盤B)","LAUGH LAUGH LAUGH","7zxi0PwcQpCZaTxcTPOA5j",0.757,0.862,0,-3.862,1,0.12,0.0229,0,0.462,0.56,96.022,211507,4,24
"4088","GOT7","モリ↑ガッテヨ(初回生産盤B)","BE MY GIRL","3mm4QebSUIdJZKMFO8p1FQ",0.666,0.923,2,-4.408,1,0.0493,0.000313,0.000758,0.0611,0.668,122.999,195347,4,20
"4089","GOT7","モリ↑ガッテヨ(初回生産盤B)","AROUND THE WORLD","6UPBVt00yEZqwUB6RUUp69",0.705,0.926,11,-3.593,0,0.181,0.012,0,0.106,0.652,140.051,238240,4,25
"4090","GOT7","モリ↑ガッテヨ(初回生産盤B)","LOVE TRAIN","0pc3tuvoKRVKDdCMwX9KpQ",0.618,0.981,11,-2.335,0,0.14,0.00217,0,0.32,0.823,76.478,245933,4,10
"4091","GOT7","モリ↑ガッテヨ(初回生産盤B)","JIBBERISH","79exufrOkcumgiByKj00rN",0.662,0.823,4,-3.674,1,0.238,0.0204,0,0.102,0.609,170.07,229893,4,22
"4092","GOT7","モリ↑ガッテヨ(初回生産盤B)","O.M.G","7r5aj8yF9laKpRe0A4BzKO",0.8,0.709,5,-4.766,0,0.0672,0.0583,0,0.0701,0.559,102.955,211280,4,21
"4093","GOT7","モリ↑ガッテヨ(初回生産盤B)","ANGEL","55SjXIOxEEAlgD0Mic5QSI",0.762,0.672,9,-4.58,0,0.0543,0.0227,0,0.11,0.445,135.996,237080,4,14
"4094","GOT7","モリ↑ガッテヨ(初回生産盤B)","STAY","0mLLFZCTWibjPkwd9FS95R",0.707,0.632,8,-4.521,1,0.037,0.462,0,0.105,0.384,91.001,294200,4,12
"4095","GOT7","モリ↑ガッテヨ(初回生産盤B)","SO LUCKY","1mBRTEsPpIUjw6OwxLAo2z",0.689,0.954,1,-1.885,0,0.104,0.327,0,0.0718,0.739,109.002,251333,4,11
"4096","GOT7","モリ↑ガッテヨ(初回生産盤B)","Girls Girls Girls -Japanese ver.-","1rwkPAQ1kzsiJNeR50FQGR",0.778,0.809,10,-4.51,0,0.0608,0.0928,4.64e-05,0.128,0.509,89.986,216040,4,17
"4097","GOT7","モリ↑ガッテヨ(初回生産盤B)","A -Japanese ver.-","2WGB4HtQ01VhbsjHxrRgIL",0.719,0.728,7,-3.521,0,0.0308,0.0207,0,0.256,0.397,102.933,182747,4,19
"4098","GOT7","モリ↑ガッテヨ(初回生産盤B)","Stop stop it -Japanese ver.-","2AlpyF6zEb1pfZgF1Rjjn5",0.733,0.581,11,-5.129,0,0.0352,0.0325,0,0.0258,0.745,89.1,198920,4,19
"4099","GOT7","モリ↑ガッテヨ(初回生産盤B)","Just right -Japanese ver.-","2qlBUXfSZiqK9I5JVpTaJV",0.769,0.716,2,-3.712,1,0.0646,0.352,0,0.24,0.763,96.017,222453,4,27
"4100","GOT7","MAD Winter Edition","고백송 Confession Song","0Lw61bzbNQz9Nkw4uRlx4F",0.615,0.701,9,-4.258,1,0.031,0.06,0,0.114,0.257,94.081,212836,4,44
"4101","GOT7","MAD Winter Edition","매일 Everyday","5JoWXOAaNnpL9N3w43itY9",0.524,0.649,1,-7.084,0,0.214,0.348,0,0.111,0.566,143.985,190053,3,31
"4102","GOT7","MAD Winter Edition","이.별 To. Star","3zB5qibILA2VJzZryVFAfR",0.626,0.708,10,-5.784,1,0.0415,0.098,0,0.0895,0.304,140,231662,4,33
"4103","GOT7","MAD Winter Edition","니가 하면 If You Do","72HYwYmfl6Y8AzbJO0z6vB",0.692,0.886,8,-1.642,1,0.0766,0.0557,0,0.217,0.757,129.957,210834,4,56
"4104","GOT7","MAD Winter Edition","손들어 Put them up","7BL5wrRcT4lSCejvBym1Vn",0.724,0.847,10,-2.993,0,0.0456,0.0142,0,0.195,0.502,99.92,188393,4,27
"4105","GOT7","MAD Winter Edition","느낌이 좋아 Feelin' Good","1oZ6e6ZWfF3sNhj8LMCP75",0.842,0.872,2,-2.825,1,0.0522,0.0606,0,0.0751,0.83,110.008,214160,4,25
"4106","GOT7","MAD Winter Edition","GOOD","0SL5CqcEL8xwU6COeCxYd5",0.799,0.835,3,-3.831,0,0.0699,0.0307,0,0.352,0.834,119.973,189306,4,28
"4107","GOT7","MAD Winter Edition","눈이가요 Eyes On","3T7PmlRBOG4KSZfGv9U6k2",0.765,0.85,5,-3.28,0,0.124,0.0719,0,0.0561,0.655,92.985,202944,4,26
"4108","GOT7","MAD Winter Edition","Tic Tic Tok","7pV9iahT22jLH9UrLUif2a",0.86,0.87,10,-2.741,0,0.104,0.00883,1.04e-05,0.0876,0.687,123.013,202247,4,28
"4109","GOT7","MAD Winter Edition","니가 하면 If You Do (Stage ver.)","26VbdoXDnpL76NScu9Zust",0.658,0.942,0,-1.344,0,0.0717,0.265,0,0.199,0.716,129.949,211921,4,26
"4110","GOT7","Identify","하지하지마 Stop stop it","5DMJmSSOWD6Zx0Jg0TXEB6",0.577,0.612,7,-3.804,1,0.0459,0.00886,0,0.0524,0.686,178.314,196701,4,52
"4111","GOT7","Identify","Gimme","36oHojGT9jO61c9LaUJ2gF",0.741,0.758,2,-5.03,1,0.0924,0.0517,0,0.0838,0.785,110.952,222987,4,33
"4112","GOT7","Identify","손이 가 Take My Hand","4SeP4tge349xhETbKcOiJp",0.686,0.839,5,-5.344,0,0.0754,0.0639,0,0.0644,0.576,97.991,192381,4,32
"4113","GOT7","Identify","너란 Girl Magnetic","3qLNtf8mMhjivYM84iVmy8",0.72,0.87,0,-4.129,0,0.0445,0.0596,0,0.346,0.842,109.96,203084,4,39
"4114","GOT7","Identify","그냥 오늘 밤 Just Tonight","4IuBDnCuFZh5ZzUKsEsPco",0.671,0.664,8,-6.105,1,0.048,0.264,0,0.307,0.806,144.954,161785,4,29
"4115","GOT7","Identify","볼륨을 올려줘 Turn Up the Music","1EZZx06gwVrNIvI2q8FNRo",0.711,0.896,5,-4.385,0,0.0435,0.189,0,0.439,0.83,126.008,217827,4,28
"4116","GOT7","Identify","그대로 있어도 돼 Stay","2EiCUMmX58QpTt3P1xlTtp",0.702,0.683,6,-6.149,0,0.067,0.265,0,0.041,0.928,99.936,194862,4,29
"4117","GOT7","Identify","달빛 Moonlight","6Ok9QR8acQtl6h42NmzNk6",0.749,0.723,6,-7.249,1,0.0655,0.0973,0.00297,0.243,0.509,96.025,233288,4,34
"4118","GOT7","Identify","She’s a monster","0tpGADszAcRk6HTQJeEzmv",0.647,0.722,10,-5.434,0,0.065,0.431,0,0.13,0.609,126.952,212762,4,35
"4119","GOT7","Identify","Girls Girls Girls","2dETpDlDJxEGqDzDMBEksb",0.798,0.893,10,-3.584,0,0.0714,0.0882,4.43e-05,0.0876,0.502,89.988,213885,4,48
"4120","GOT7","Identify","A","26yRudD12w6Tlr9jWmGxIC",0.713,0.804,7,-3.691,0,0.0322,0.00766,0,0.119,0.446,102.948,181800,4,40
"4121","GOT7","GOT♡","U Got Me","4bjIDAEjxRoe7v4KBPPNsM",0.924,0.588,9,-6.165,1,0.19,0.00374,8.48e-06,0.054,0.506,94.987,227560,4,27
"4122","GOT7","GOT♡","A","1dHGpyLRqLnBqyWzlfvyFh",0.711,0.869,7,-3.693,0,0.0443,0.00836,0,0.11,0.256,102.965,182613,4,48
"4123","GOT7","GOT♡","나쁜 짓 Bad Behaviour","44r1BFtZVp2N0SZoMAunhQ",0.714,0.921,0,-2.697,1,0.151,0.101,0,0.098,0.436,107.041,190733,4,26
"4124","GOT7","GOT♡","Good Tonight","5oUHqZ7egkygPzEzGTiAmw",0.702,0.783,2,-5.345,1,0.0307,0.000631,8.44e-05,0.129,0.275,108.991,205507,4,30
"4125","GOT7","GOT♡","Forever Young","5JGKtiiv6BUB3EeSgWSAMr",0.75,0.663,10,-5.142,1,0.0319,0.127,2.07e-06,0.115,0.869,155.993,224947,4,40
"4126","GOT7","GOT♡","A - `collapsedone` Remix","6lVoSZ6OOHLcRGZ63EcYa4",0.551,0.569,10,-6.442,1,0.0457,0.472,0,0.304,0.93,102.995,180373,4,22
"4127","GOT7","GOT♡","A - TOYO Remix","3FkpCwtRsYzkw6RdqAFa4R",0.697,0.655,3,-5.395,1,0.0398,0.72,0,0.102,0.151,115.049,191640,4,19
"4128","GOT7","GOT♡","A - FRANTS Remix","1WwQwh1jReUvjCGxVSfzvZ",0.746,0.7,7,-3.092,0,0.107,0.00211,3.14e-06,0.0955,0.256,115.012,279067,4,18
"4129","Red Velvet","‘The ReVe Festival’ Finale","Psycho","3CYH422oy1cZNoo0GTG1TK",0.664,0.666,8,-2.203,1,0.0446,0.193,0,0.0854,0.405,139.987,210560,4,76
"4130","Red Velvet","‘The ReVe Festival’ Finale","In & Out","2iYnEfKsAsE86Yb9mS4b3E",0.568,0.804,0,-2.995,0,0.136,0.211,0,0.14,0.612,159.68,192707,4,57
"4131","Red Velvet","‘The ReVe Festival’ Finale","Remember Forever","2m9K7KlDOQ0NXk9xBpkuoZ",0.576,0.619,3,-3.324,1,0.0419,0.57,0,0.0916,0.524,149.896,187720,3,49
"4132","Red Velvet","‘The ReVe Festival’ Finale","Eyes Locked, Hands Locked","5vdqSjUj9JZsAHdr02Vygk",0.647,0.674,10,-3.236,1,0.0441,0.624,1.47e-06,0.202,0.734,79.986,250969,4,49
"4133","Red Velvet","‘The ReVe Festival’ Finale","Ladies Night","1wpAS4Jm9ElkOJjnyDX4Tm",0.598,0.883,7,-3.456,1,0.0792,0.0895,0,0.0731,0.705,115.023,236746,4,47
"4134","Red Velvet","‘The ReVe Festival’ Finale","Jumpin'","3q21kVfUIdkzqYpzBCbojN",0.731,0.839,0,-3.981,1,0.193,0.0106,0,0.316,0.811,148.996,215820,4,44
"4135","Red Velvet","‘The ReVe Festival’ Finale","Love Is The Way","12okmCNziVZkDIcEOx0SD9",0.831,0.633,7,-4.568,1,0.0498,0.0359,3.35e-05,0.125,0.921,119.931,211988,4,46
"4136","Red Velvet","‘The ReVe Festival’ Finale","Carpool","2KqYLFNTX2HXzYH4bucBKa",0.711,0.823,0,-3.49,1,0.079,0.187,0,0.208,0.701,122.122,206757,4,44
"4137","Red Velvet","‘The ReVe Festival’ Finale","Umpah Umpah","0HFa5Rr2x5iwqIvGTMqif6",0.693,0.935,7,-3.306,1,0.0771,0.0258,0,0.437,0.844,119.973,220131,4,53
"4138","Red Velvet","‘The ReVe Festival’ Finale","LP","7gs7h249FMYC3U02BimoD6",0.674,0.832,5,-5.2,1,0.0894,0.0714,0,0.714,0.761,159.995,207837,4,48
"4139","Red Velvet","‘The ReVe Festival’ Finale","Parade","3lZHJ90cpbtLCyJNzL39Pb",0.728,0.84,8,-4.206,1,0.0699,0.046,0.00131,0.579,0.715,94.954,193381,4,43
"4140","Red Velvet","‘The ReVe Festival’ Finale","Bing Bing","0tHkBl71ZHXaFdc0sNGQHz",0.774,0.888,10,-3.689,1,0.0641,0.106,3.84e-05,0.432,0.45,114.035,202404,4,42
"4141","Red Velvet","‘The ReVe Festival’ Finale","Milkshake","65ZHlbTuPrZggbmYCVjPL4",0.526,0.765,11,-5.855,1,0.243,0.0431,4.22e-06,0.39,0.84,167.813,210696,4,44
"4142","Red Velvet","‘The ReVe Festival’ Finale","Sunny Side Up!","782QoB4jJ7hEVJmkYzVrRE",0.706,0.694,11,-5.555,0,0.0722,0.149,0,0.11,0.586,134.96,203818,4,51
"4143","Red Velvet","‘The ReVe Festival’ Finale","Zimzalabim","2cvi3IRTibXzmAm4f8P2HP",0.68,0.878,5,-4.791,0,0.179,0.0028,2.22e-05,0.336,0.531,127.991,190860,4,57
"4144","Red Velvet","‘The ReVe Festival’ Finale","La Rouge - Special Track","1O7qPyMtudzP3APaOT2OTH",0.614,0.842,1,-2.751,1,0.075,0.0814,0,0.0744,0.705,94.907,189813,4,46
"4145","Red Velvet","Summer Magic - Summer Mini Album","Power Up","381g0b6QZxC13SzA2HRMIc",0.732,0.934,8,-4.618,1,0.144,0.0774,0.00745,0.306,0.898,159.998,202040,4,61
"4146","Red Velvet","Summer Magic - Summer Mini Album","With You","5mtEzYr9nGgp57atg6JwX0",0.7,0.8,7,-4.066,1,0.0965,0.184,0,0.202,0.617,102.964,207800,4,42
"4147","Red Velvet","Summer Magic - Summer Mini Album","Mr. E","4JvBfIuKj8ThydmnLtTmOr",0.467,0.813,11,-4.81,1,0.345,0.261,1.13e-05,0.341,0.793,194.065,218773,4,40
"4148","Red Velvet","Summer Magic - Summer Mini Album","Mosquito","43y2u5KxBknQ9lQ2ILT1Eo",0.756,0.851,5,-4.323,0,0.0475,0.0817,1.15e-05,0.187,0.551,96.057,191147,4,40
"4149","Red Velvet","Summer Magic - Summer Mini Album","Hit That Drum","7dafpAJczCDB1Pzz7bRSCh",0.698,0.984,6,-3.764,1,0.0989,0.173,1.82e-05,0.495,0.519,128.028,192160,4,41
"4150","Red Velvet","Summer Magic - Summer Mini Album","Blue Lemonade","5XTQXTzEVpYq8wL6DZYgSz",0.749,0.825,0,-4.447,1,0.0438,0.0452,0,0.0966,0.455,120.014,196093,4,50
"4151","Red Velvet","Summer Magic - Summer Mini Album","Bad Boy - English Version, Bonus Track","78HD9IN4cKE1MMHWeVJPWh",0.723,0.726,2,-4.512,1,0.043,0.21,0,0.061,0.839,150.011,208667,4,55
"4152","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","Bad Boy","5GKwq4sO5ZHKuWaDmdwMQc",0.714,0.736,2,-3.801,1,0.0457,0.191,0,0.0553,0.814,149.985,210818,4,71
"4153","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","All Right","2SahFuW1EZN9MXNVTkxv6F",0.721,0.924,7,-3.071,1,0.0524,0.135,0,0.0427,0.801,124.024,229097,4,45
"4154","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","Peek-A-Boo","3H2eAoHtn7YKRq4Qifp56g",0.839,0.902,1,-3.612,0,0.0536,0.0868,0.00257,0.272,0.639,114.953,189050,4,47
"4155","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","Look","2qonYeTBH7wjIqpfDbNd8N",0.761,0.785,7,-4.369,1,0.052,0.0792,0.000112,0.142,0.78,111.037,245599,4,42
"4156","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","I Just","4agr2R3yG1uZH1NcnETXRA",0.686,0.752,7,-3.442,1,0.0322,0.586,2.47e-06,0.364,0.906,149.998,188304,4,43
"4157","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","Kingdom Come","7frQ2zMByCc4UFOGzAIr3x",0.572,0.743,5,-3.991,0,0.12,0.235,5.93e-06,0.0761,0.678,170.123,210162,4,44
"4158","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","Time To Love","6AdhHZfTC4ep1b2v7L0Hfl",0.41,0.654,9,-3.966,1,0.067,0.14,0,0.126,0.341,184.736,195249,4,46
"4159","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","My Second Date","797RIYqtaFG0Slncakq49w",0.832,0.759,2,-4.505,1,0.0751,0.089,6e-05,0.0565,0.767,94.999,194591,4,38
"4160","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","Attaboy","42VsUQkljZvZh8KdQYrBH7",0.774,0.785,9,-4.619,1,0.216,0.022,0,0.138,0.646,104.959,196837,4,37
"4161","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","Perfect 10","0l3t6syjbv81bKPy0gw45Z",0.709,0.572,8,-5.878,0,0.0514,0.56,0,0.331,0.564,121.9,209779,4,39
"4162","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","About Love","7y0LMECX85fEK3eldqAOU2",0.611,0.82,6,-3.838,1,0.204,0.162,0,0.17,0.78,191.908,205975,4,38
"4163","Red Velvet","The Perfect Red Velvet - The 2nd Album Repackage","Moonlight Melody","4uS7VPnhc6rddYXTsvWqzV",0.634,0.482,9,-5.813,1,0.0269,0.654,0,0.091,0.32,123.983,220607,3,38
"4164","Red Velvet","Perfect Velvet - The 2nd Album","Peek-A-Boo","42tFTth2jcF7iSo0RBjfJF",0.839,0.902,1,-3.612,0,0.0536,0.0868,0.00257,0.272,0.639,114.953,189050,4,68
"4165","Red Velvet","Perfect Velvet - The 2nd Album","Look","48Nd8rdc0WVG4rHTd76Mh6",0.761,0.785,7,-4.369,1,0.052,0.0792,0.000112,0.142,0.78,111.037,245599,4,47
"4166","Red Velvet","Perfect Velvet - The 2nd Album","I Just","7BuFMtIknd3ewai0zhKhqb",0.686,0.752,7,-3.442,1,0.0322,0.586,2.47e-06,0.364,0.906,149.998,188304,4,48
"4167","Red Velvet","Perfect Velvet - The 2nd Album","Kingdom Come","5XJEdVQ5jl3C3dFsV7kCTZ",0.572,0.743,5,-3.991,0,0.12,0.235,5.93e-06,0.0761,0.678,170.123,210162,4,52
"4168","Red Velvet","Perfect Velvet - The 2nd Album","My Second Date","6z8QDsRU25QbckFUajl553",0.832,0.759,2,-4.505,1,0.0751,0.089,6e-05,0.0565,0.767,94.999,194591,4,43
"4169","Red Velvet","Perfect Velvet - The 2nd Album","Attaboy","1ni3URO3waGQI8R6GNZ6sz",0.774,0.785,9,-4.619,1,0.216,0.022,0,0.138,0.646,104.959,196837,4,39
"4170","Red Velvet","Perfect Velvet - The 2nd Album","Perfect 10","3OK4va42j6de25ZPNdI5kC",0.709,0.572,8,-5.878,0,0.0514,0.56,0,0.331,0.564,121.9,209779,4,44
"4171","Red Velvet","Perfect Velvet - The 2nd Album","About Love","2aSoUIBolhj734OqGn5ave",0.611,0.82,6,-3.838,1,0.204,0.162,0,0.17,0.78,191.908,205975,4,45
"4172","Red Velvet","Perfect Velvet - The 2nd Album","Moonlight Melody","1WryFxHMRpm6SOl58n8BYz",0.634,0.482,9,-5.813,1,0.0269,0.654,0,0.091,0.32,123.983,220607,3,42
"4173","Red Velvet","Russian Roulette - The 3rd Mini Album","러시안 룰렛 Russian Roulette","5HiSc2ZCGn8L3cH3qSwzBT",0.726,0.903,7,-2.277,0,0.0357,0.055,0.000225,0.158,0.958,129.986,211244,4,70
"4174","Red Velvet","Russian Roulette - The 3rd Mini Album","Lucky Girl","22v5j98MRwc6p5KgwHvpBZ",0.6,0.828,6,-3.453,1,0.207,0.0299,0,0.334,0.66,169.758,203438,4,46
"4175","Red Velvet","Russian Roulette - The 3rd Mini Album","Bad Dracula","4z5aqQOYYsvjXuXjjhKVJ2",0.644,0.931,0,-1.842,1,0.116,0.207,0,0.232,0.668,93.986,188331,4,43
"4176","Red Velvet","Russian Roulette - The 3rd Mini Album","Sunny Afternoon","3G6iqKcRzEYwSu9zE2qAMW",0.747,0.841,4,-3.648,0,0.0787,0.0844,0,0.38,0.605,95.028,240405,4,42
